,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews,Sentiment_Score
26879,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-01-18T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r26878,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=477,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=403,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=408,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=377,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=302",Got this for my in-laws who are not tech-savvy and they are truely enjoying the ease of use.,Ease of use,,,Happy,6619,4
2882,AVpe9CMS1cnluZ0-aoC5,"Amazon Kindle Lighted Leather Cover,,,
Amazon Kindle Lighted Leather Cover,,,",B005PB2T0S,Amazon,"Electronics,eBook Readers & Accessories,Covers,Kindle Store,Amazon Device Accessories,Kindle E-Reader Accessories,Kindle (5th Generation) Accessories,Kindle (5th Generation) Covers",amazonkindlelightedleathercover/b005pb2t0s,Amazon,2011-11-22T00:00:00.000Z,,"2017-07-21T00:00:00Z,2017-07-15T00:00:00Z,2017-06-30T00:00:00Z,2017-06-17T00:00:00Z,2017-06-07T00:00:00Z,2017-04-11T00:00:00Z,2017-01-29T00:00:00Z",,,r2882,730.0,3.0,"https://www.amazon.com/Amazon-Kindle-Lighted-Leather-Generation/dp/B004SD1ZPY/,https://www.amazon.com/Amazon-Kindle-Lighted-Leather-Generation/dp/B004SD213O/,https://www.amazon.com/Amazon-Lighted-Leather-Paperwhite-Keyboard/dp/B004SD229M/,https://www.amazon.com/Amazon-Kindle-Lighted-Leather-Generation/dp/B004SD20DU/,https://www.amazon.com/Amazon-Lighted-Leather-Paperwhite-Keyboard/dp/B004SD213O,https://www.amazon.com/Amazon-Lighted-Leather-Paperwhite-Keyboard/dp/B004SD1ZPY/,https://www.amazon.com/Amazon-Lighted-Leather-Paperwhite-Keyboard/dp/B004SD213O/,http://www.amazon.com/Amazon-Lighted-Leather-Paperwhite-Keyboard/dp/B004SD213O","I owned a Kindle Keyboard for about a year, and I purchased the leather lighted case for that unit. While the corner light left a little to be desired as far as even lighting, overall I was very pleased with the case. Based on that experience, I went ahead and purchased the lighted cover for my new Kindle. I can't say this experience has as been as positive.Let's start off with what's good about the case. The Kindle battery powered light is a big improvement. The light is now centered on the screen, so illumination is more even now. I don't use the light often, but in the cases where I do it will be nice to have more balanced coverage. One positive on the case itself is that I appreciate how much lighter this one feels than the previous generation. The hinge area is smaller, which means less of the spine folding effect the other one took on after heavy use. I never took my Kindle Keyboard out of the case after it was put in, so the snug fit I have seen complaints about is not an issue for me. It IS tight, though, so if you don't plan to keep the case on full time be aware it may take some effort to get it back out. In my situation, that tight fit is exactly what I want, but your mileage may vary.Now on to the negatives. The case does feel very cheap, especially with no change in price point. The previous cover felt like a solidly made piece of work, whereas the new cover only feels half as sturdy. The thinness of the case was no doubt done to minimize its weight, so I realize this is a personal issue. Outside the thickness, though, it just doesn't look or feel as well made. The textured surface of the previous model you that leather feel, very much like a real book. Finally, the most stunning oversight is the lack of a closure device.Read more",A Step Down In Quality,,,Ozone Joe,5,3
34557,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2015-12-19T00:00:00.000Z,2017-09-20T05:35:50Z,"2017-08-25T21:44:48.765Z,2017-08-19T09:06:32.882Z,2017-08-08T17:29:48.297Z,2017-08-06T13:28:01.836Z",,True,r34556,1.0,4.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=607,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=603,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=585,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=584",overall pretty good sometimes the device shut off you might need to contact amazon,excellent streaming movies,,,ruiz2014,5056,2
26146,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-03-07T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r26145,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=375,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=302,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=276,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=208,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=215,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=200",I tried to get this since Christmas and it's finally available. Can't wait to use it.,Cool :),,,Catlady,6619,2
30612,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-12-21T00:00:00.000Z,2017-09-20T05:35:56Z,"2017-08-25T22:21:58.702Z,2017-08-19T09:26:55.809Z,2017-08-08T17:26:09.363Z,2017-08-06T13:33:40.672Z",,True,r30611,0.0,4.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=274,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=270,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=251","The Amazon fire works great! It's easy to setup, the picture quality is excellent, and the Alexis talk bottom makes searching for stuff easy. We just got rid of our cable, but kept the internet and we've saved over $70 on our bill. Streaming shows on the device is simple, but sometimes the movie or show would get stuck on fast forward. When it does that you have to stop the show then wait two seconds then resume. Other then that little issue, the Fire tv is a great device.",A great investment if your getting rid of cable.,,,Nsenn,5056,4
26706,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-05-05T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r26705,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=304,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=231,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=236,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=205,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=137,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=144,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=130",Bought this for my husband and it's wonderful!!!!!,Love it!,,,butterflies423,6619,4
7157,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T01:21:00Z,"2017-04-30T00:08:00.000Z,2017-06-07T08:16:00.000Z",,True,r7157,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=462,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=495","It's a basic tablet for $50. What's not to like. I purchased this to read on, and it's great for that.",Kindle fire 7,,,Chadams,10966,4
6329,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-04-30T00:00:00.000Z,2017-05-21T01:17:47Z,"2017-04-30T00:07:00.000Z,2017-06-07T08:18:00.000Z",,True,r6329,1.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=741,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=774",This tablet is very well made and well worth the price. Amazon has a great market place and the tablet has a nice clear picture and the touch screen functions very well. Got it for my 3 year old son and he loves it plus I like that it has parental controls so I can block out things I don't want him accessing...,Great beginner tablet for an excellent price,,,Trav36,10966,4
20285,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-01-01T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:45.124Z,2017-08-02T19:53:29.375Z,2017-08-02T22:16:44.469Z",,True,r20284,0.0,3.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=146,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=132","I had to replace my Kindle 3G keyboard after several years because it would no longer charge. So I got this one and I'm satisfied, but I really miss my 3G. The only feature that's better in the newer Kindle is the light. Turning pages is my main complaint with the touch screen. It sometimes doesn't register the touch and you have to do it again. Also going back a page is a pain. Supposedly the left 25% of the screen is for going back, but it seems like the left 10% at best and just to be safe I press on the very edge. I miss the buttons for turning pages.I also miss the 3G even though I didn't use it all that often. Now I just need to make sure I plan ahead on road trips.","Light is great, OK otherwise",,,CodeNinja,3176,2
9287,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-04T00:00:00.000Z,2017-05-21T01:38:32Z,"2017-04-30T00:12:00.000Z,2017-06-07T08:16:00.000Z",,False,r9287,0.0,1.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=279,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=312","Onsale is 39.99 is cheap , good for new stars tablet",That oke,,,Tommy,10966,1
9595,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-09-16T00:00:00.000Z,2017-05-21T01:46:10Z,"2017-04-30T00:13:00.000Z,2017-06-07T08:16:00.000Z",,True,r9595,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=528,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=561",it's a bit small but it has a nice amount of space,There pretty fast,,,sonnygee,10966,3
1560,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-24T00:00:00.000Z,2017-05-21T06:00:15Z,"2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,r1560,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=246,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=279",I have not used it a ton yet but I am very happy with my experience so far.,Like it a lot,,,Michele,2814,4
