,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews
24354,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-10-14T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r24353,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=698,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=625,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=630,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=599,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=532,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=539,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=524",Had to get to see what all the hub bub was about. The Echo as Texas Instruments chip and I work for TI,All the rave in my office,,,iluvmyhummer,6619
2187,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-05-21T06:02:28Z,"2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,True,r2187,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=146,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=179",The only regret I have is that the price went down the week after I purchased it. It is much easier to use than a phone because of it's screen size and it's capabilities.,Great tablet compared to a small phone screen,,,Teth,2814
2910,AVqkIiKWnnc1JgDc3khH,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",B01AHB9CYG,Amazon,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets","841667104690,allnewfirehd8tablet8hddisplaywifi32gbincludesspecialoffersmagenta/5620408,0841667104690,allnewfirehd8tablet8hddisplaywifi32gbincludesspecialoffersmagenta/b01ahb9cyg,amazon/53004761",Amazon,2017-04-29T00:00:00.000Z,2017-05-23T15:04:06Z,2017-05-10T07:31:00.000Z,,True,r2910,0.0,5.0,http://reviews.bestbuy.com/3545/5620408/reviews.htm?format=embedded,I love the tablets HD picture is beautiful. The fire tablet is very fast to load and is easy to use. Great tablet.,Great tablet,,,Alimae628,158
19203,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-03-03T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:19.613Z,2017-08-02T19:54:32.660Z,2017-08-02T22:18:18.906Z",,True,r19202,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=90,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=76",Nothing but the best way to read books. Love the way it looks and the fact that I can read anywhere!,Great product.,,,Metincit,3176
32010,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-08-19T00:00:00.000Z,2017-09-20T05:35:53Z,2017-08-25T22:07:32.394Z,,True,r32009,0.0,5.0,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=4,"Plugged it in, connected to wifi and was ready to roll. 4K capability and 1080P better than cable box",Great Product Easy setup,,,waccy,5056
17247,AVqVGWLKnnc1JgDc3jF1,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-02-03T00:00:00.000Z,2017-06-21T07:38:42Z,"2017-06-04T02:18:07.259Z,2017-06-03T18:42:19.551Z",,True,r17247,0.0,5.0,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=73,Omg this product is excelent good batery and HD screen love this,Great,,,Chuy,1685
4222,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-02-27T00:00:00.000Z,2017-07-02T13:02:27Z,"2017-06-07T08:12:00.000Z,2017-04-30T00:22:00.000Z",,True,r4222,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=902,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=868",My son really enjoys this tablet. It's easy to navigate,Fun for a beginner tablet user,,,Brit12,10966
21303,AVqVGWQDv8e3D1O-ldFr,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",B018SZT3BK,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/5538501,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/b018szt3bk,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/182378029308,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/322430145717,841667103037,0841667103037,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/152627691815,amazon/b018szt3bk,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/332403091354,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/322598029639",Amazon,2017-06-10T00:00:00.000Z,,"2017-08-09T00:00:00Z,2017-08-06T00:00:00Z",,True,r21302,0.0,4.0,http://reviews.bestbuy.com/3545/5538501/reviews.htm?format=embedded&page=31,I just enjoy and find it easier to read on this than my iPad. I replaced my old Gen 1 Kindle Fire and this doesn't disappoint.,Great for reading,,,Beedge,270
6967,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-11-28T00:00:00.000Z,2017-05-21T01:20:19Z,"2017-04-30T00:08:00.000Z,2017-06-07T08:15:00.000Z",,True,r6967,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=437,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=470",I brought this item for my grandson and I know that he will really enjoy it and it was a great price.,A great gift,,,Marie,10966
3212,AVsRjfwAU2_QcyX9PHqe,"Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,
Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,",B01J2G4VBG,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories","0841667120171,841667120171,amazon5wusbofficialoemchargerpoweradapterforfiretabletskindleereaders/b01j2g4vbg",Amazon,2017-07-04T00:00:00.000Z,,2017-12-30T00:00:00Z,,,r3212,,5.0,https://www.amazon.com/product-reviews/B01J2G4VBG/,Work great,Five Stars,,,T J,402
4521,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-19T00:00:00.000Z,2017-05-21T03:52:14Z,"2017-04-30T00:25:00.000Z,2017-06-07T08:12:00.000Z",,True,r4521,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=172,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=205","I got a great price on this item, it was a gift and my mom loves it. Easy to start using on day 1.",VERY NICE,,,gamersmom,10966
3095,AVsRjfwAU2_QcyX9PHqe,"Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,
Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,",B01J2G4VBG,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories","0841667120171,841667120171,amazon5wusbofficialoemchargerpoweradapterforfiretabletskindleereaders/b01j2g4vbg",Amazon,2017-06-10T00:00:00.000Z,,2017-12-30T00:00:00Z,,,r3095,,5.0,https://www.amazon.com/product-reviews/B01J2G4VBG/,It worked fine however I returned everything as the Kindle was too small.,Five Stars,,,Judi,402
14087,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-12-18T00:00:00.000Z,2017-05-21T04:01:02Z,"2017-04-30T00:25:00.000Z,2017-06-07T08:11:00.000Z",,False,r14087,0.0,3.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1249,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1282",while the price was great the tablet is filled with advertising and is getting slower and slower with usage...,great price,,,zoomzoommonkey,10966
18539,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-04-08T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:42.982Z,2017-08-02T19:52:17.779Z,2017-08-02T22:15:35.037Z",,True,r18538,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=275,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=261",I bought this new paperwhite after using the regular kindle for a long time. I am amazed by the light weight and the ease of use. The battery makes a huge difference as well. Love it!!!!,Amazing Paperwhite!!!,,,Longfellow,3176
29978,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-06-24T00:00:00.000Z,2017-09-20T05:35:59Z,"2017-08-25T22:40:36.102Z,2017-08-19T09:25:30.489Z,2017-08-08T17:26:52.861Z,2017-08-06T13:28:29.957Z",,True,r29977,0.0,4.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=454,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=449,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=432,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=430","It works well with the Apps, easy to connect to the internet",Easy to install- Good Product,,,Harry,5056
14656,AVphgVaX1cnluZ0-DR74,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-05-05T00:00:00.000Z,2017-07-02T14:41:17Z,2017-06-07T08:14:00.000Z,,True,r14656,0.0,5.0,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=27,I bought this tablet for my grandson in 4th grade. He loves it.,Great for a 4th grader,,,hoagy,10966
24094,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-08-18T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z",,True,r24093,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=142,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=68,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=73,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=42",Very helpful and informative. Lots of fun to use. Would highly re,Love Alexa!!,,,Sosha,6619
